Timestamp_x,AudioLevel,Minute,Timestamp_y,Steps,HeartRate
2021-07-12 14:05:10+03:00,81.2081,2021-07-12 14:05:00+03:00,2021-07-12 14:05:10+03:00,49.0,98
2021-07-12 14:05:29+03:00,83.8325,2021-07-12 14:05:00+03:00,2021-07-12 14:05:10+03:00,49.0,88
2021-07-15 13:22:10+03:00,77.5077,2021-07-15 13:22:00+03:00,2021-07-15 13:22:57+03:00,80.0,74
2021-07-15 13:22:14+03:00,80.334,2021-07-15 13:22:00+03:00,2021-07-15 13:22:57+03:00,80.0,67
2021-07-15 13:22:29+03:00,79.2509,2021-07-15 13:22:00+03:00,2021-07-15 13:22:57+03:00,80.0,80
2021-07-15 13:44:10+03:00,77.626,2021-07-15 13:44:00+03:00,2021-07-15 13:44:16+03:00,47.0,98
2021-07-15 13:44:16+03:00,77.1833,2021-07-15 13:44:00+03:00,2021-07-15 13:44:16+03:00,47.0,78
2021-07-15 13:44:31+03:00,72.5835,2021-07-15 13:44:00+03:00,2021-07-15 13:44:16+03:00,47.0,82
2021-07-15 14:09:24+03:00,74.6527,2021-07-15 14:09:00+03:00,2021-07-15 14:09:12+03:00,249.0,70
2021-08-15 20:52:36+03:00,1.18772,2021-08-15 20:52:00+03:00,2021-08-15 20:52:02+03:00,492.0,70
2021-09-07 17:02:47+03:00,0.0749247,2021-09-07 17:02:00+03:00,2021-09-07 17:02:15+03:00,306.0,83
2021-09-19 18:39:26+03:00,0.000992146,2021-09-19 18:39:00+03:00,2021-09-19 18:39:55+03:00,505.0,95
2021-10-02 18:47:46+03:00,89.252,2021-10-02 18:47:00+03:00,2021-10-02 18:47:56+03:00,15.0,99
2021-10-02 18:47:58+03:00,87.8364,2021-10-02 18:47:00+03:00,2021-10-02 18:47:56+03:00,15.0,83
2021-10-02 19:18:38+03:00,71.4492,2021-10-02 19:18:00+03:00,2021-10-02 19:18:42+03:00,458.0,62
2021-10-12 19:27:38+03:00,2.17622e-05,2021-10-12 19:27:00+03:00,2021-10-12 19:27:14+03:00,144.0,81
2021-10-13 15:11:30+03:00,75.2884,2021-10-13 15:11:00+03:00,2021-10-13 15:11:57+03:00,16.0,61
2021-10-13 15:11:48+03:00,71.917,2021-10-13 15:11:00+03:00,2021-10-13 15:11:57+03:00,16.0,83
2021-10-13 15:11:56+03:00,71.9861,2021-10-13 15:11:00+03:00,2021-10-13 15:11:57+03:00,16.0,89
2021-10-14 11:55:06+03:00,2.17267e-05,2021-10-14 11:55:00+03:00,2021-10-14 11:55:02+03:00,15.0,97
2021-10-30 09:47:04+03:00,60.6172,2021-10-30 09:47:00+03:00,2021-10-30 09:47:04+03:00,62.0,61
2021-10-30 09:47:25+03:00,32.4074,2021-10-30 09:47:00+03:00,2021-10-30 09:47:04+03:00,62.0,80
2022-04-20 22:38:40+03:00,87.2271,2022-04-20 22:38:00+03:00,2022-04-20 22:38:12+03:00,128.0,92
2022-05-01 12:44:08+03:00,76.9362,2022-05-01 12:44:00+03:00,2022-05-01 12:44:02+03:00,8.0,71
2022-05-01 13:30:51+03:00,76.3611,2022-05-01 13:30:00+03:00,2022-05-01 13:30:18+03:00,96.0,81
2022-05-04 16:11:39+03:00,96.1733,2022-05-04 16:11:00+03:00,2022-05-04 16:11:56+03:00,47.0,84
2022-05-04 16:22:35+03:00,91.5438,2022-05-04 16:22:00+03:00,2022-05-04 16:22:52+03:00,315.0,86
2022-05-13 17:51:11+03:00,90.9262,2022-05-13 17:51:00+03:00,2022-05-13 17:51:22+03:00,82.0,87
2022-05-13 18:08:22+03:00,90.743,2022-05-13 18:08:00+03:00,2022-05-13 18:08:16+03:00,82.0,75
2022-05-19 15:48:01+03:00,98.5734,2022-05-19 15:48:00+03:00,2022-05-19 15:48:49+03:00,48.0,74
2022-05-19 15:48:50+03:00,95.9415,2022-05-19 15:48:00+03:00,2022-05-19 15:48:49+03:00,48.0,62
2022-05-19 15:48:53+03:00,95.0626,2022-05-19 15:48:00+03:00,2022-05-19 15:48:49+03:00,48.0,96
2022-05-19 16:24:18+03:00,94.4337,2022-05-19 16:24:00+03:00,2022-05-19 16:24:51+03:00,23.0,66
2022-07-08 19:43:27+03:00,82.1445,2022-07-08 19:43:00+03:00,2022-07-08 19:43:26+03:00,71.0,80
2022-07-18 14:17:52+03:00,91.6395,2022-07-18 14:17:00+03:00,2022-07-18 14:17:26+03:00,115.0,68
2022-07-18 15:04:03+03:00,91.9163,2022-07-18 15:04:00+03:00,2022-07-18 15:04:02+03:00,199.0,98
2022-07-18 15:04:33+03:00,90.7359,2022-07-18 15:04:00+03:00,2022-07-18 15:04:02+03:00,199.0,77
2022-07-18 15:04:45+03:00,91.4423,2022-07-18 15:04:00+03:00,2022-07-18 15:04:02+03:00,199.0,63
2022-07-19 17:06:42+03:00,95.5466,2022-07-19 17:06:00+03:00,2022-07-19 17:06:55+03:00,96.0,84
2022-08-29 14:30:11+03:00,91.999,2022-08-29 14:30:00+03:00,2022-08-29 14:30:19+03:00,107.0,73
2022-08-29 14:30:47+03:00,92.9157,2022-08-29 14:30:00+03:00,2022-08-29 14:30:19+03:00,107.0,68
2022-08-29 14:44:47+03:00,92.3566,2022-08-29 14:44:00+03:00,2022-08-29 14:44:41+03:00,39.0,85
2022-08-29 15:00:03+03:00,95.3117,2022-08-29 15:00:00+03:00,2022-08-29 15:00:01+03:00,65.0,61
2022-08-29 15:00:43+03:00,95.5083,2022-08-29 15:00:00+03:00,2022-08-29 15:00:01+03:00,65.0,79
2022-09-02 13:15:15+03:00,93.9816,2022-09-02 13:15:00+03:00,2022-09-02 13:15:09+03:00,205.0,87
2022-09-02 13:15:24+03:00,92.9389,2022-09-02 13:15:00+03:00,2022-09-02 13:15:09+03:00,205.0,66
2022-09-06 12:17:13+03:00,85.4944,2022-09-06 12:17:00+03:00,2022-09-06 12:17:07+03:00,12.0,67
2022-09-06 12:39:31+03:00,84.9253,2022-09-06 12:39:00+03:00,2022-09-06 12:39:02+03:00,4.0,94
2022-09-06 13:52:19+03:00,77.6881,2022-09-06 13:52:00+03:00,2022-09-06 13:52:27+03:00,107.0,73
2022-09-11 15:17:41+03:00,81.0291,2022-09-11 15:17:00+03:00,2022-09-11 15:17:51+03:00,31.0,76
2022-09-18 16:12:02+03:00,91.5647,2022-09-18 16:12:00+03:00,2022-09-18 16:12:11+03:00,247.0,95
2022-09-30 13:50:36+03:00,95.4467,2022-09-30 13:50:00+03:00,2022-09-30 13:50:51+03:00,117.0,99
2022-09-30 13:50:48+03:00,92.9795,2022-09-30 13:50:00+03:00,2022-09-30 13:50:51+03:00,117.0,63
2022-10-04 20:24:07+03:00,86.8142,2022-10-04 20:24:00+03:00,2022-10-04 20:24:32+03:00,28.0,61
2022-10-04 20:24:14+03:00,95.6317,2022-10-04 20:24:00+03:00,2022-10-04 20:24:32+03:00,28.0,65
2022-10-06 16:37:22+03:00,93.5935,2022-10-06 16:37:00+03:00,2022-10-06 16:37:59+03:00,95.0,63
2022-10-06 16:37:31+03:00,96.3091,2022-10-06 16:37:00+03:00,2022-10-06 16:37:59+03:00,95.0,88
2022-10-07 15:33:53+03:00,92.9668,2022-10-07 15:33:00+03:00,2022-10-07 15:33:01+03:00,43.0,77
2022-10-07 15:56:41+03:00,96.4259,2022-10-07 15:56:00+03:00,2022-10-07 15:56:09+03:00,234.0,85
2022-10-07 15:56:44+03:00,95.3951,2022-10-07 15:56:00+03:00,2022-10-07 15:56:09+03:00,234.0,93
2022-10-07 15:56:50+03:00,94.6728,2022-10-07 15:56:00+03:00,2022-10-07 15:56:09+03:00,234.0,69
2022-10-09 16:35:48+03:00,48.3717,2022-10-09 16:35:00+03:00,2022-10-09 16:35:38+03:00,832.0,95
2022-10-18 15:28:55+03:00,91.4241,2022-10-18 15:28:00+03:00,2022-10-18 15:28:33+03:00,43.0,73
2022-10-19 17:36:55+03:00,94.134,2022-10-19 17:36:00+03:00,2022-10-19 17:36:58+03:00,498.0,90
2022-10-22 19:49:46+03:00,98.7513,2022-10-22 19:49:00+03:00,2022-10-22 19:49:40+03:00,275.0,74
2022-10-30 21:55:17+03:00,82.4693,2022-10-30 21:55:00+03:00,2022-10-30 21:55:43+03:00,307.0,67
2022-10-30 21:55:23+03:00,76.4189,2022-10-30 21:55:00+03:00,2022-10-30 21:55:43+03:00,307.0,73
2022-10-30 21:55:41+03:00,83.6312,2022-10-30 21:55:00+03:00,2022-10-30 21:55:43+03:00,307.0,82
2022-10-31 14:38:09+03:00,91.7473,2022-10-31 14:38:00+03:00,2022-10-31 14:38:36+03:00,324.0,99
2022-11-02 15:49:15+03:00,92.6014,2022-11-02 15:49:00+03:00,2022-11-02 15:49:39+03:00,50.0,80
2022-11-02 15:49:29+03:00,94.2819,2022-11-02 15:49:00+03:00,2022-11-02 15:49:39+03:00,50.0,75
2022-11-02 16:41:18+03:00,94.2288,2022-11-02 16:41:00+03:00,2022-11-02 16:41:02+03:00,107.0,77
2022-11-02 16:41:24+03:00,89.9517,2022-11-02 16:41:00+03:00,2022-11-02 16:41:02+03:00,107.0,83
2022-11-02 16:41:52+03:00,85.8443,2022-11-02 16:41:00+03:00,2022-11-02 16:41:02+03:00,107.0,85
2022-11-02 16:41:52+03:00,85.9476,2022-11-02 16:41:00+03:00,2022-11-02 16:41:02+03:00,107.0,84
2022-11-02 16:41:56+03:00,87.7157,2022-11-02 16:41:00+03:00,2022-11-02 16:41:02+03:00,107.0,88
2022-11-02 16:41:57+03:00,88.9637,2022-11-02 16:41:00+03:00,2022-11-02 16:41:02+03:00,107.0,74
2022-11-07 16:32:41+03:00,95.8048,2022-11-07 16:32:00+03:00,2022-11-07 16:32:35+03:00,158.0,60
2022-11-07 17:13:06+03:00,94.6529,2022-11-07 17:13:00+03:00,2022-11-07 17:13:43+03:00,441.0,84
2022-11-08 17:54:33+03:00,97.1984,2022-11-08 17:54:00+03:00,2022-11-08 17:54:36+03:00,885.0,66
2022-11-08 17:54:39+03:00,96.6339,2022-11-08 17:54:00+03:00,2022-11-08 17:54:36+03:00,885.0,68
2022-11-13 01:36:12+03:00,92.7826,2022-11-13 01:36:00+03:00,2022-11-13 01:36:32+03:00,11.0,83
2022-11-13 01:47:47+03:00,90.0426,2022-11-13 01:47:00+03:00,2022-11-13 01:47:43+03:00,662.0,60
2022-11-13 01:47:50+03:00,90.1696,2022-11-13 01:47:00+03:00,2022-11-13 01:47:43+03:00,662.0,67
2022-11-13 01:47:54+03:00,75.6574,2022-11-13 01:47:00+03:00,2022-11-13 01:47:43+03:00,662.0,83
2022-11-13 01:49:06+03:00,47.8495,2022-11-13 01:49:00+03:00,2022-11-13 01:49:15+03:00,661.0,70
2022-11-13 19:11:26+03:00,91.7723,2022-11-13 19:11:00+03:00,2022-11-13 19:11:09+03:00,149.0,76
2022-11-13 19:11:46+03:00,93.4367,2022-11-13 19:11:00+03:00,2022-11-13 19:11:09+03:00,149.0,67
2022-11-13 19:39:02+03:00,90.0644,2022-11-13 19:39:00+03:00,2022-11-13 19:39:19+03:00,308.0,94
2022-11-13 19:49:23+03:00,94.8248,2022-11-13 19:49:00+03:00,2022-11-13 19:49:21+03:00,276.0,94
2022-11-13 19:49:28+03:00,94.5175,2022-11-13 19:49:00+03:00,2022-11-13 19:49:21+03:00,276.0,92
2022-11-14 18:02:15+03:00,95.2257,2022-11-14 18:02:00+03:00,2022-11-14 18:02:17+03:00,201.0,64
2022-11-15 16:24:19+03:00,81.5154,2022-11-15 16:24:00+03:00,2022-11-15 16:24:15+03:00,203.0,98
2022-11-15 16:24:46+03:00,96.4231,2022-11-15 16:24:00+03:00,2022-11-15 16:24:15+03:00,203.0,87
2022-11-15 16:24:49+03:00,94.9112,2022-11-15 16:24:00+03:00,2022-11-15 16:24:15+03:00,203.0,66
2022-11-15 16:39:36+03:00,96.5311,2022-11-15 16:39:00+03:00,2022-11-15 16:39:45+03:00,20.0,68
2022-11-15 16:39:39+03:00,94.4168,2022-11-15 16:39:00+03:00,2022-11-15 16:39:45+03:00,20.0,67
2022-11-15 16:53:06+03:00,90.3979,2022-11-15 16:53:00+03:00,2022-11-15 16:53:24+03:00,723.0,71
2022-11-15 16:53:06+03:00,90.3979,2022-11-15 16:53:00+03:00,2022-11-15 16:53:24+03:00,725.0,93
2022-11-15 16:53:11+03:00,91.8209,2022-11-15 16:53:00+03:00,2022-11-15 16:53:24+03:00,723.0,92
2022-11-15 16:53:11+03:00,91.8209,2022-11-15 16:53:00+03:00,2022-11-15 16:53:24+03:00,725.0,82
2022-11-15 16:53:14+03:00,91.6313,2022-11-15 16:53:00+03:00,2022-11-15 16:53:24+03:00,723.0,83
2022-11-15 16:53:14+03:00,91.6313,2022-11-15 16:53:00+03:00,2022-11-15 16:53:24+03:00,725.0,96
2022-11-15 16:53:18+03:00,89.5827,2022-11-15 16:53:00+03:00,2022-11-15 16:53:24+03:00,723.0,94
2022-11-15 16:53:18+03:00,89.5827,2022-11-15 16:53:00+03:00,2022-11-15 16:53:24+03:00,725.0,99
2022-11-15 16:53:27+03:00,86.2072,2022-11-15 16:53:00+03:00,2022-11-15 16:53:24+03:00,723.0,81
2022-11-15 16:53:27+03:00,86.2072,2022-11-15 16:53:00+03:00,2022-11-15 16:53:24+03:00,725.0,86
2022-11-15 16:53:53+03:00,93.6043,2022-11-15 16:53:00+03:00,2022-11-15 16:53:24+03:00,723.0,94
2022-11-15 16:53:53+03:00,93.6043,2022-11-15 16:53:00+03:00,2022-11-15 16:53:24+03:00,725.0,60
2022-11-17 16:55:38+03:00,94.0152,2022-11-17 16:55:00+03:00,2022-11-17 16:55:40+03:00,26.0,94
2022-11-18 17:55:19+03:00,93.0193,2022-11-18 17:55:00+03:00,2022-11-18 17:55:30+03:00,237.0,96
2022-11-18 18:05:03+03:00,92.2796,2022-11-18 18:05:00+03:00,2022-11-18 18:05:34+03:00,199.0,73
2022-11-19 17:37:11+03:00,85.084,2022-11-19 17:37:00+03:00,2022-11-19 17:37:19+03:00,10.0,62
2022-11-19 18:00:02+03:00,76.028,2022-11-19 18:00:00+03:00,2022-11-19 18:00:18+03:00,266.0,60
2022-11-19 18:00:50+03:00,73.2243,2022-11-19 18:00:00+03:00,2022-11-19 18:00:18+03:00,266.0,64
2022-11-22 17:21:26+03:00,93.427,2022-11-22 17:21:00+03:00,2022-11-22 17:21:05+03:00,100.0,85
2022-11-22 17:42:35+03:00,95.9719,2022-11-22 17:42:00+03:00,2022-11-22 17:42:47+03:00,452.0,73
2022-11-22 17:54:20+03:00,81.7155,2022-11-22 17:54:00+03:00,2022-11-22 17:54:21+03:00,44.0,98
2022-11-25 16:33:06+03:00,93.1453,2022-11-25 16:33:00+03:00,2022-11-25 16:33:04+03:00,17.0,86
2022-11-25 16:33:06+03:00,93.1453,2022-11-25 16:33:00+03:00,2022-11-25 16:33:14+03:00,150.0,68
2022-11-25 16:33:19+03:00,87.334,2022-11-25 16:33:00+03:00,2022-11-25 16:33:04+03:00,17.0,74
2022-11-25 16:33:19+03:00,87.334,2022-11-25 16:33:00+03:00,2022-11-25 16:33:14+03:00,150.0,74
2022-11-25 16:33:20+03:00,91.6682,2022-11-25 16:33:00+03:00,2022-11-25 16:33:04+03:00,17.0,85
2022-11-25 16:33:20+03:00,91.6682,2022-11-25 16:33:00+03:00,2022-11-25 16:33:14+03:00,150.0,72
2022-11-25 16:33:23+03:00,92.4141,2022-11-25 16:33:00+03:00,2022-11-25 16:33:04+03:00,17.0,91
2022-11-25 16:33:23+03:00,92.4141,2022-11-25 16:33:00+03:00,2022-11-25 16:33:14+03:00,150.0,98
2022-11-25 16:33:25+03:00,91.1573,2022-11-25 16:33:00+03:00,2022-11-25 16:33:04+03:00,17.0,91
2022-11-25 16:33:25+03:00,91.1573,2022-11-25 16:33:00+03:00,2022-11-25 16:33:14+03:00,150.0,63
2022-11-25 16:33:31+03:00,92.1962,2022-11-25 16:33:00+03:00,2022-11-25 16:33:04+03:00,17.0,89
2022-11-25 16:33:31+03:00,92.1962,2022-11-25 16:33:00+03:00,2022-11-25 16:33:14+03:00,150.0,96
2022-11-25 16:57:31+03:00,63.5969,2022-11-25 16:57:00+03:00,2022-11-25 16:57:41+03:00,167.0,82
2022-11-25 16:57:49+03:00,94.7296,2022-11-25 16:57:00+03:00,2022-11-25 16:57:41+03:00,167.0,98
2022-11-25 17:19:56+03:00,91.8454,2022-11-25 17:19:00+03:00,2022-11-25 17:19:25+03:00,283.0,74
2022-11-25 17:29:04+03:00,93.0309,2022-11-25 17:29:00+03:00,2022-11-25 17:29:25+03:00,22.0,88
2022-11-25 17:29:07+03:00,94.9419,2022-11-25 17:29:00+03:00,2022-11-25 17:29:25+03:00,22.0,95
2022-11-25 17:29:34+03:00,98.1373,2022-11-25 17:29:00+03:00,2022-11-25 17:29:25+03:00,22.0,72
2022-11-25 17:29:39+03:00,94.6343,2022-11-25 17:29:00+03:00,2022-11-25 17:29:25+03:00,22.0,91
2022-11-26 20:56:05+03:00,92.8359,2022-11-26 20:56:00+03:00,2022-11-26 20:56:50+03:00,10.0,66
2022-11-26 20:56:25+03:00,88.4186,2022-11-26 20:56:00+03:00,2022-11-26 20:56:50+03:00,10.0,81
2022-11-26 20:56:34+03:00,89.2743,2022-11-26 20:56:00+03:00,2022-11-26 20:56:50+03:00,10.0,87
2022-11-26 21:43:07+03:00,93.1573,2022-11-26 21:43:00+03:00,2022-11-26 21:43:11+03:00,131.0,61
2022-11-26 21:43:31+03:00,94.1741,2022-11-26 21:43:00+03:00,2022-11-26 21:43:11+03:00,131.0,65
2022-11-26 21:43:34+03:00,88.5522,2022-11-26 21:43:00+03:00,2022-11-26 21:43:11+03:00,131.0,87
2022-11-26 21:44:47+03:00,89.1578,2022-11-26 21:44:00+03:00,2022-11-26 21:44:08+03:00,865.0,87
2022-11-26 21:45:56+03:00,94.8685,2022-11-26 21:45:00+03:00,2022-11-26 21:45:37+03:00,392.0,79
2022-11-26 21:49:07+03:00,96.8342,2022-11-26 21:49:00+03:00,2022-11-26 21:49:24+03:00,365.0,89
2022-11-26 21:49:10+03:00,96.8193,2022-11-26 21:49:00+03:00,2022-11-26 21:49:24+03:00,365.0,70
2022-11-26 21:49:40+03:00,96.4071,2022-11-26 21:49:00+03:00,2022-11-26 21:49:24+03:00,365.0,87
2022-11-26 21:49:46+03:00,92.7222,2022-11-26 21:49:00+03:00,2022-11-26 21:49:24+03:00,365.0,84
2022-11-26 21:49:59+03:00,97.2127,2022-11-26 21:49:00+03:00,2022-11-26 21:49:24+03:00,365.0,98
2022-11-27 17:37:51+03:00,85.6173,2022-11-27 17:37:00+03:00,2022-11-27 17:37:08+03:00,8.0,92
2022-11-29 19:01:33+03:00,96.5577,2022-11-29 19:01:00+03:00,2022-11-29 19:01:47+03:00,19.0,60
2022-11-29 19:01:45+03:00,95.3906,2022-11-29 19:01:00+03:00,2022-11-29 19:01:47+03:00,19.0,86
2022-12-01 16:14:44+03:00,93.7496,2022-12-01 16:14:00+03:00,2022-12-01 16:14:12+03:00,117.0,72
2022-12-05 16:45:45+03:00,91.6573,2022-12-05 16:45:00+03:00,2022-12-05 16:45:46+03:00,95.0,62
2022-12-05 16:57:54+03:00,91.7066,2022-12-05 16:57:00+03:00,2022-12-05 16:57:17+03:00,90.0,98
2022-12-07 20:10:48+03:00,94.7073,2022-12-07 20:10:00+03:00,2022-12-07 20:10:54+03:00,253.0,65
2022-12-09 14:31:35+03:00,91.3439,2022-12-09 14:31:00+03:00,2022-12-09 14:31:23+03:00,9.0,67
2022-12-10 12:19:02+03:00,86.7934,2022-12-10 12:19:00+03:00,2022-12-10 12:19:11+03:00,21.0,86
2022-12-11 15:27:55+03:00,91.6156,2022-12-11 15:27:00+03:00,2022-12-11 15:27:31+03:00,31.0,68
2022-12-11 15:38:34+03:00,98.0562,2022-12-11 15:38:00+03:00,2022-12-11 15:38:36+03:00,121.0,96
2022-12-12 21:33:57+03:00,86.1764,2022-12-12 21:33:00+03:00,2022-12-12 21:33:09+03:00,267.0,92
2022-12-12 21:37:16+03:00,93.4433,2022-12-12 21:37:00+03:00,2022-12-12 21:37:16+03:00,537.0,83
2022-12-15 16:37:17+03:00,45.3317,2022-12-15 16:37:00+03:00,2022-12-15 16:37:18+03:00,11.0,74
2022-12-15 16:37:17+03:00,45.3317,2022-12-15 16:37:00+03:00,2022-12-15 16:37:49+03:00,13.0,91
2022-12-15 16:37:17+03:00,45.3317,2022-12-15 16:37:00+03:00,2022-12-15 16:37:54+03:00,5.0,91
2022-12-15 16:37:17+03:00,45.3317,2022-12-15 16:37:00+03:00,2022-12-15 16:37:56+03:00,5.0,83
2022-12-15 16:37:17+03:00,45.3317,2022-12-15 16:37:00+03:00,2022-12-15 16:37:59+03:00,6.0,71
2022-12-15 16:39:39+03:00,73.6721,2022-12-15 16:39:00+03:00,2022-12-15 16:39:28+03:00,14.0,98
2022-12-15 16:39:39+03:00,73.6721,2022-12-15 16:39:00+03:00,2022-12-15 16:39:33+03:00,4.0,61
2022-12-15 16:39:39+03:00,73.6721,2022-12-15 16:39:00+03:00,2022-12-15 16:39:36+03:00,7.0,62
2022-12-15 16:39:39+03:00,73.6721,2022-12-15 16:39:00+03:00,2022-12-15 16:39:38+03:00,4.0,96
2022-12-15 16:39:39+03:00,73.6721,2022-12-15 16:39:00+03:00,2022-12-15 16:39:41+03:00,5.0,76
2022-12-15 16:39:39+03:00,73.6721,2022-12-15 16:39:00+03:00,2022-12-15 16:39:43+03:00,3.0,61
2022-12-15 16:39:39+03:00,73.6721,2022-12-15 16:39:00+03:00,2022-12-15 16:39:46+03:00,3.0,61
2022-12-15 16:39:39+03:00,73.6721,2022-12-15 16:39:00+03:00,2022-12-15 16:39:51+03:00,1.0,87
2022-12-15 16:39:39+03:00,73.6721,2022-12-15 16:39:00+03:00,2022-12-15 16:39:54+03:00,5.0,82
2022-12-15 16:39:39+03:00,73.6721,2022-12-15 16:39:00+03:00,2022-12-15 16:39:56+03:00,2.0,96
2022-12-15 16:39:45+03:00,69.3565,2022-12-15 16:39:00+03:00,2022-12-15 16:39:28+03:00,14.0,91
2022-12-15 16:39:45+03:00,69.3565,2022-12-15 16:39:00+03:00,2022-12-15 16:39:33+03:00,4.0,92
2022-12-15 16:39:45+03:00,69.3565,2022-12-15 16:39:00+03:00,2022-12-15 16:39:36+03:00,7.0,60
2022-12-15 16:39:45+03:00,69.3565,2022-12-15 16:39:00+03:00,2022-12-15 16:39:38+03:00,4.0,78
2022-12-15 16:39:45+03:00,69.3565,2022-12-15 16:39:00+03:00,2022-12-15 16:39:41+03:00,5.0,61
2022-12-15 16:39:45+03:00,69.3565,2022-12-15 16:39:00+03:00,2022-12-15 16:39:43+03:00,3.0,85
2022-12-15 16:39:45+03:00,69.3565,2022-12-15 16:39:00+03:00,2022-12-15 16:39:46+03:00,3.0,91
2022-12-15 16:39:45+03:00,69.3565,2022-12-15 16:39:00+03:00,2022-12-15 16:39:51+03:00,1.0,65
2022-12-15 16:39:45+03:00,69.3565,2022-12-15 16:39:00+03:00,2022-12-15 16:39:54+03:00,5.0,91
2022-12-15 16:39:45+03:00,69.3565,2022-12-15 16:39:00+03:00,2022-12-15 16:39:56+03:00,2.0,63
2022-12-15 16:39:51+03:00,72.3864,2022-12-15 16:39:00+03:00,2022-12-15 16:39:28+03:00,14.0,70
2022-12-15 16:39:51+03:00,72.3864,2022-12-15 16:39:00+03:00,2022-12-15 16:39:33+03:00,4.0,76
2022-12-15 16:39:51+03:00,72.3864,2022-12-15 16:39:00+03:00,2022-12-15 16:39:36+03:00,7.0,97
2022-12-15 16:39:51+03:00,72.3864,2022-12-15 16:39:00+03:00,2022-12-15 16:39:38+03:00,4.0,83
2022-12-15 16:39:51+03:00,72.3864,2022-12-15 16:39:00+03:00,2022-12-15 16:39:41+03:00,5.0,64
2022-12-15 16:39:51+03:00,72.3864,2022-12-15 16:39:00+03:00,2022-12-15 16:39:43+03:00,3.0,93
2022-12-15 16:39:51+03:00,72.3864,2022-12-15 16:39:00+03:00,2022-12-15 16:39:46+03:00,3.0,65
2022-12-15 16:39:51+03:00,72.3864,2022-12-15 16:39:00+03:00,2022-12-15 16:39:51+03:00,1.0,81
2022-12-15 16:39:51+03:00,72.3864,2022-12-15 16:39:00+03:00,2022-12-15 16:39:54+03:00,5.0,70
2022-12-15 16:39:51+03:00,72.3864,2022-12-15 16:39:00+03:00,2022-12-15 16:39:56+03:00,2.0,75
2022-12-15 16:43:02+03:00,62.4759,2022-12-15 16:43:00+03:00,2022-12-15 16:43:43+03:00,20.0,92
2022-12-15 16:44:08+03:00,93.2065,2022-12-15 16:44:00+03:00,2022-12-15 16:44:35+03:00,133.0,68
2022-12-19 18:39:00+03:00,94.1899,2022-12-19 18:39:00+03:00,2022-12-19 18:39:50+03:00,22.0,65
2022-12-19 19:37:09+03:00,94.9633,2022-12-19 19:37:00+03:00,2022-12-19 19:37:24+03:00,199.0,75
2022-12-19 19:37:18+03:00,92.5858,2022-12-19 19:37:00+03:00,2022-12-19 19:37:24+03:00,199.0,88
2022-12-23 18:11:11+03:00,93.7104,2022-12-23 18:11:00+03:00,2022-12-23 18:11:06+03:00,316.0,62
2022-12-23 18:23:05+03:00,89.8358,2022-12-23 18:23:00+03:00,2022-12-23 18:23:46+03:00,305.0,79
2022-12-23 18:23:13+03:00,93.9554,2022-12-23 18:23:00+03:00,2022-12-23 18:23:46+03:00,305.0,95
2022-12-25 10:54:39+03:00,90.459,2022-12-25 10:54:00+03:00,2022-12-25 10:54:32+03:00,33.0,78
2022-12-25 10:54:45+03:00,90.5611,2022-12-25 10:54:00+03:00,2022-12-25 10:54:32+03:00,33.0,85
2022-12-27 18:19:04+03:00,58.866,2022-12-27 18:19:00+03:00,2022-12-27 18:19:22+03:00,39.0,62
2022-12-27 18:19:07+03:00,78.1673,2022-12-27 18:19:00+03:00,2022-12-27 18:19:22+03:00,39.0,78
2022-12-27 18:19:18+03:00,95.0948,2022-12-27 18:19:00+03:00,2022-12-27 18:19:22+03:00,39.0,79
2022-12-27 19:24:28+03:00,93.9397,2022-12-27 19:24:00+03:00,2022-12-27 19:24:42+03:00,631.0,91
2022-12-27 19:24:34+03:00,91.5075,2022-12-27 19:24:00+03:00,2022-12-27 19:24:42+03:00,631.0,66
2022-12-27 19:24:53+03:00,95.0997,2022-12-27 19:24:00+03:00,2022-12-27 19:24:42+03:00,631.0,92
2022-12-29 17:39:34+03:00,94.4415,2022-12-29 17:39:00+03:00,2022-12-29 17:39:40+03:00,28.0,99
2022-12-29 17:39:48+03:00,93.5426,2022-12-29 17:39:00+03:00,2022-12-29 17:39:40+03:00,28.0,98
2022-12-29 18:23:17+03:00,80.4608,2022-12-29 18:23:00+03:00,2022-12-29 18:23:54+03:00,112.0,77
2022-12-29 18:39:15+03:00,93.6041,2022-12-29 18:39:00+03:00,2022-12-29 18:39:00+03:00,219.0,99
2022-12-29 18:40:31+03:00,93.8671,2022-12-29 18:40:00+03:00,2022-12-29 18:40:42+03:00,229.0,60
2023-01-03 17:16:24+03:00,43.5585,2023-01-03 17:16:00+03:00,2023-01-03 17:16:14+03:00,359.0,70
2023-01-04 17:29:36+03:00,75.5342,2023-01-04 17:29:00+03:00,2023-01-04 17:29:25+03:00,173.0,87
2023-01-04 19:03:23+03:00,75.0442,2023-01-04 19:03:00+03:00,2023-01-04 19:03:30+03:00,44.0,84
2023-01-05 18:15:23+03:00,94.2729,2023-01-05 18:15:00+03:00,2023-01-05 18:15:43+03:00,15.0,82
2023-01-05 18:17:48+03:00,96.9731,2023-01-05 18:17:00+03:00,2023-01-05 18:17:35+03:00,24.0,90
2023-01-05 18:17:48+03:00,96.9731,2023-01-05 18:17:00+03:00,2023-01-05 18:17:40+03:00,8.0,89
